,nr,year,school,exper,union,ethn,maried,health,wage,placa,industry,occupation,residence
251,658,1982,12,6,yes,other,no,no,1.70004831,5.474211846,Manufacturing,Operatives_and_kindred,nothern_central
252,658,1983,12,7,yes,other,no,no,1.939648862,6.956307916,Manufacturing,Clerical_and_kindred,nothern_central
253,658,1984,12,8,no,other,no,no,1.935752711,6.929257821,Manufacturing,Clerical_and_kindred,nothern_central
254,658,1985,12,9,no,other,no,no,2.099785005,8.164414415,Manufacturing,Operatives_and_kindred,nothern_central
255,658,1986,12,10,no,other,no,no,2.192046627,8.953518887,Manufacturing,Clerical_and_kindred,nothern_central
256,658,1987,12,11,no,other,no,no,2.005143046,7.427156244,Trade,Clerical_and_kindred,nothern_central
257,684,1980,12,2,no,other,no,no,2.821782654,16.80678466,Manufacturing,Operatives_and_kindred,nothern_central
258,684,1981,12,3,no,other,no,no,2.179982771,8.846153846,Manufacturing,Operatives_and_kindred,nothern_central
259,684,1982,12,4,no,other,yes,no,2.309426625,10.06864989,Manufacturing,"Craftsmen, Foremen_and_kindred",nothern_central
260,684,1983,12,5,no,other,yes,no,2.25132135,9.500280741,Manufacturing,Operatives_and_kindred,nothern_central
261,684,1984,12,6,no,other,yes,no,2.352296987,10.50968262,Manufacturing,Operatives_and_kindred,nothern_central
262,684,1985,12,7,no,other,yes,no,2.313848285,10.11326861,Manufacturing,Laborers_and_farmers,nothern_central
263,684,1986,12,8,no,other,yes,no,2.253419999,9.520239434,Manufacturing,Laborers_and_farmers,nothern_central
264,684,1987,12,9,no,other,yes,no,2.405352483,11.08233592,Trade,"Professional, Technical_and_kindred",nothern_central
265,711,1980,11,2,no,other,no,no,1.232024505,3.428162847,Trade,Laborers_and_farmers,nothern_central
266,711,1981,11,3,no,other,no,no,1.366491734,3.921568627,Trade,Laborers_and_farmers,nothern_central
267,711,1982,11,4,no,other,no,no,1.690503365,5.42220937,Trade,"Managers, Officials_and_Proprietors",nothern_central
268,711,1983,11,5,no,other,no,no,1.660871568,5.263896687,Trade,"Craftsmen, Foremen_and_kindred",nothern_central
269,711,1984,11,6,no,other,no,no,1.555876082,4.739236667,Trade,Laborers_and_farmers,nothern_central
270,711,1985,11,7,no,other,no,no,-0.714125587,0.489620055,Trade,Sales_Workers,nothern_central
271,711,1986,11,8,no,other,no,no,1.468481032,4.342633807,Trade,Sales_Workers,nothern_central
272,711,1987,11,9,no,other,no,no,0.513005776,1.670304218,Trade,Sales_Workers,nothern_central
273,729,1980,13,2,yes,other,yes,no,1.959579623,7.096343296,Construction,Laborers_and_farmers,nothern_central
274,729,1981,13,3,no,other,no,no,1.893339262,6.641509434,Construction,Laborers_and_farmers,south
275,729,1982,13,4,yes,other,yes,no,3.096215812,22.1141088,Construction,"Managers, Officials_and_Proprietors",south
276,729,1983,13,5,yes,other,yes,no,1.910813312,6.758583401,Construction,Laborers_and_farmers,south
277,729,1984,13,6,no,other,yes,no,1.615264377,5.029217358,Manufacturing,Sales_Workers,NA
278,729,1985,13,7,no,other,yes,no,2.076528143,7.976726727,Manufacturing,Sales_Workers,NA
279,729,1986,13,8,no,other,yes,no,2.107539947,8.227975115,Trade,"Managers, Officials_and_Proprietors",NA
280,729,1987,13,9,no,other,yes,no,2.155585356,8.632942044,Manufacturing,Sales_Workers,NA
281,731,1980,12,4,no,other,no,no,1.655638931,5.236424569,Trade,"Managers, Officials_and_Proprietors",south
282,731,1981,12,5,no,other,yes,no,1.464255903,4.324324324,Agricultural,Farm_Laborers_and_Foreman,south
283,731,1982,12,6,no,other,yes,no,1.007827485,2.739642629,Agricultural,Farm_Laborers_and_Foreman,south
284,731,1983,12,7,no,other,yes,no,1.47794923,4.38394599,Agricultural,Service_Workers,south
285,731,1984,12,8,no,other,yes,no,0.618720212,1.856550529,Manufacturing,"Craftsmen, Foremen_and_kindred",south
286,731,1985,12,9,no,other,no,no,2.225624052,9.25925926,Agricultural,Laborers_and_farmers,south
287,731,1986,12,10,no,other,no,no,2.657730595,14.26388181,Personal_Service,Service_Workers,south
288,731,1987,12,11,no,other,no,no,2.139191546,8.492569002,Manufacturing,Operatives_and_kindred,south
289,732,1980,12,3,no,other,no,no,1.497270616,4.469473496,Manufacturing,Operatives_and_kindred,south
290,732,1981,12,4,no,other,no,no,1.601715866,4.961538461,Manufacturing,Operatives_and_kindred,south
291,732,1982,12,5,no,other,no,no,1.504842907,4.503446115,Manufacturing,Operatives_and_kindred,south
292,732,1983,12,6,no,other,no,no,1.798046799,6.037842818,Manufacturing,Operatives_and_kindred,south
293,732,1984,12,7,no,other,no,no,1.652890175,5.222050677,Manufacturing,Operatives_and_kindred,south
294,732,1985,12,8,no,other,no,no,1.763385361,5.832147938,Manufacturing,Operatives_and_kindred,south
295,732,1986,12,9,no,other,no,no,1.722681986,5.599526194,Manufacturing,Operatives_and_kindred,south
296,732,1987,12,10,no,other,no,no,1.762060594,5.824426814,Manufacturing,Operatives_and_kindred,south
297,793,1980,14,2,no,other,no,no,0.891528435,2.438854435,Personal_Service,Clerical_and_kindred,nothern_central
298,793,1981,14,3,no,other,no,no,1.931021537,6.896551724,Personal_Service,Service_Workers,nothern_central
299,793,1982,14,4,no,other,no,no,1.902649914,6.703634979,Trade,Service_Workers,nothern_central
300,793,1983,14,5,no,other,no,no,1.885374738,6.588823064,Personal_Service,Service_Workers,nothern_central
301,793,1984,14,6,no,other,no,no,1.678707608,5.358626048,Business_and_Repair_Service,"Professional, Technical_and_kindred",nothern_central
302,793,1985,14,7,no,other,no,no,1.89635837,6.661591168,Trade,"Managers, Officials_and_Proprietors",nothern_central
303,793,1986,14,8,no,other,no,no,1.788370219,5.979698922,Personal_Service,"Managers, Officials_and_Proprietors",nothern_central
304,793,1987,14,9,no,other,no,no,1.563827401,4.777070064,Transportation,Service_Workers,nothern_central
305,797,1980,10,3,no,other,no,no,0.992524038,2.69803583,Professional_and_Related Service,Laborers_and_farmers,nothern_central
306,797,1981,10,4,yes,other,no,no,2.345144707,10.43478261,Manufacturing,"Craftsmen, Foremen_and_kindred",nothern_central
307,797,1982,10,5,yes,other,no,no,1.680933914,5.37056928,Manufacturing,"Managers, Officials_and_Proprietors",nothern_central
308,797,1983,10,6,no,other,yes,no,1.989654053,7.313003413,Agricultural,Laborers_and_farmers,nothern_central
309,797,1984,10,7,yes,other,yes,no,2.448014226,11.56535772,Manufacturing,Operatives_and_kindred,nothern_central
310,797,1985,10,8,yes,other,yes,no,2.450180326,11.59043659,Manufacturing,Operatives_and_kindred,nothern_central
311,797,1986,10,9,yes,other,yes,no,2.172239416,8.777919461,Trade,Operatives_and_kindred,nothern_central
312,797,1987,10,10,yes,other,yes,no,2.415983571,11.2007817,Agricultural,Operatives_and_kindred,nothern_central
313,800,1980,11,2,yes,other,no,no,1.587761509,4.892784207,Professional_and_Related Service,Service_Workers,nothern_central
314,800,1981,11,3,yes,other,no,no,1.609437912,5,Professional_and_Related Service,Service_Workers,nothern_central
315,800,1982,11,4,yes,other,no,no,1.508181808,4.518507808,Professional_and_Related Service,Service_Workers,nothern_central
316,800,1983,11,5,yes,other,no,no,1.555511052,4.737507019,Professional_and_Related Service,Service_Workers,nothern_central
317,800,1984,11,6,yes,other,no,no,1.549014992,4.70683163,Professional_and_Related Service,Service_Workers,nothern_central
318,800,1985,11,7,no,other,no,no,1.616430042,5.03508316,Professional_and_Related Service,Service_Workers,nothern_central
319,800,1986,11,8,yes,other,yes,no,1.825936921,6.208609271,Professional_and_Related Service,Service_Workers,nothern_central
320,800,1987,11,9,yes,other,yes,no,1.990434946,7.318716316,Professional_and_Related Service,"Craftsmen, Foremen_and_kindred",nothern_central
321,813,1980,13,2,no,other,no,no,1.556213151,4.740834387,Professional_and_Related Service,Laborers_and_farmers,nothern_central
322,813,1981,13,3,no,other,no,no,0.422912022,1.5264,Professional_and_Related Service,"Professional, Technical_and_kindred",nothern_central
323,813,1982,13,4,no,other,no,no,0.710434107,2.03487442,Professional_and_Related Service,Clerical_and_kindred,nothern_central
324,813,1983,13,5,no,other,no,no,0.931721679,2.538876547,Professional_and_Related Service,"Professional, Technical_and_kindred",nothern_central
325,813,1984,13,6,no,other,no,no,-3.579078715,0.027901392,Professional_and_Related Service,"Professional, Technical_and_kindred",nothern_central
326,813,1985,13,7,no,other,no,no,1.32275634,3.753753754,Professional_and_Related Service,"Professional, Technical_and_kindred",nothern_central
327,813,1986,13,8,no,other,no,no,1.389700154,4.013646398,Professional_and_Related Service,Clerical_and_kindred,nothern_central
328,813,1987,13,9,no,other,no,no,1.543499702,4.680943545,Business_and_Repair_Service,"Professional, Technical_and_kindred",nothern_central
329,823,1980,10,3,no,other,no,no,-0.37266136,0.688898482,Trade,Service_Workers,nothern_central
330,823,1981,10,4,no,other,no,no,0.606314391,1.833660773,Entertainment,Clerical_and_kindred,nothern_central
331,823,1982,10,5,no,other,no,no,0.864880512,2.374722317,Trade,Sales_Workers,nothern_central
332,823,1983,10,6,no,other,no,no,0.512171185,1.668910779,Trade,Service_Workers,nothern_central
333,823,1984,10,7,no,other,no,no,0.68391161,1.981613892,Trade,Service_Workers,nothern_central
334,823,1985,10,8,no,other,no,no,0.99974931,2.717600467,Trade,Sales_Workers,nothern_central
335,823,1986,10,9,no,other,no,no,1.43486055,4.199059411,Trade,"Managers, Officials_and_Proprietors",nothern_central
336,823,1987,10,10,no,other,no,no,1.177035558,3.244741086,Trade,Sales_Workers,south
337,827,1980,12,2,no,other,no,no,0.883685258,2.419800885,Professional_and_Related Service,"Craftsmen, Foremen_and_kindred",nothern_central
338,827,1981,12,3,no,other,no,no,1.424866636,4.157303371,Professional_and_Related Service,"Craftsmen, Foremen_and_kindred",nothern_central
339,827,1982,12,4,no,other,no,no,1.365903672,3.919263179,Professional_and_Related Service,Service_Workers,nothern_central
340,827,1983,12,5,no,other,no,no,1.391688885,4.021636404,Business_and_Repair_Service,Service_Workers,nothern_central
341,827,1984,12,6,no,other,no,no,1.792189562,6.00258111,Trade,Sales_Workers,nothern_central
342,827,1985,12,7,no,other,no,no,1.948283333,7.016632017,Manufacturing,Sales_Workers,nothern_central
343,827,1986,12,8,no,other,yes,no,2.263611663,9.617762634,Manufacturing,Sales_Workers,nothern_central
344,827,1987,12,9,no,other,yes,no,2.628963761,13.8594008,Professional_and_Related Service,Sales_Workers,nothern_central
345,847,1980,14,1,yes,black,no,no,1.562727832,4.771820232,Professional_and_Related Service,Service_Workers,nothern_central
346,847,1981,14,2,yes,black,no,no,1.66449769,5.283018868,Professional_and_Related Service,"Professional, Technical_and_kindred",nothern_central
347,847,1982,14,3,no,black,no,no,1.770546073,5.87406015,Transportation,"Craftsmen, Foremen_and_kindred",north_east
348,847,1983,14,4,no,black,no,no,1.786034711,5.965749579,Construction,"Craftsmen, Foremen_and_kindred",north_east
349,847,1984,14,5,no,black,no,no,2.001000115,7.396449704,Manufacturing,"Craftsmen, Foremen_and_kindred",north_east
350,847,1985,14,6,yes,black,no,no,1.648178741,5.197505198,Construction,Clerical_and_kindred,north_east
351,847,1986,14,7,no,black,no,no,2.125711039,8.378853064,Construction,"Managers, Officials_and_Proprietors",north_east
352,847,1987,14,8,yes,black,yes,no,1.688419279,5.410920784,Public_Administration,Clerical_and_kindred,north_east
353,851,1980,12,2,no,other,no,no,1.875813078,6.526123213,Manufacturing,Operatives_and_kindred,nothern_central
354,851,1981,12,3,no,other,no,yes,1.956676163,7.075769231,Manufacturing,Operatives_and_kindred,nothern_central
355,851,1982,12,4,no,other,yes,yes,1.867253877,6.470503181,Manufacturing,Operatives_and_kindred,nothern_central
356,851,1983,12,5,no,other,yes,no,2.174533166,8.798076923,Manufacturing,"Craftsmen, Foremen_and_kindred",nothern_central
357,851,1984,12,6,no,other,yes,no,1.914497107,6.783526551,Manufacturing,Laborers_and_farmers,nothern_central
358,851,1985,12,7,yes,other,yes,no,2.017925766,7.522704891,Manufacturing,"Craftsmen, Foremen_and_kindred",nothern_central
359,851,1986,12,8,yes,other,yes,no,2.117659403,8.311660455,Manufacturing,"Craftsmen, Foremen_and_kindred",nothern_central
360,851,1987,12,9,yes,other,no,no,1.977629049,7.225591135,Manufacturing,"Craftsmen, Foremen_and_kindred",nothern_central
361,863,1980,12,2,no,other,no,no,1.570450934,4.808816163,Construction,"Professional, Technical_and_kindred",nothern_central
362,863,1981,12,3,no,other,no,no,1.562185028,4.769230769,Construction,"Professional, Technical_and_kindred",nothern_central
363,863,1982,12,4,no,other,no,no,1.569976844,4.80653689,Construction,"Professional, Technical_and_kindred",nothern_central
364,863,1983,12,5,no,other,no,no,1.794119587,6.014177428,Business_and_Repair_Service,"Professional, Technical_and_kindred",nothern_central
365,863,1984,12,6,no,other,no,no,1.837172011,6.278756873,Manufacturing,"Professional, Technical_and_kindred",nothern_central
366,863,1985,12,7,no,other,yes,no,1.813934967,6.134539208,Trade,Clerical_and_kindred,nothern_central
367,863,1986,12,8,no,other,yes,no,2.038395572,7.678280065,Trade,"Professional, Technical_and_kindred",nothern_central
368,863,1987,12,9,no,other,yes,no,1.905903546,6.725481663,Trade,"Professional, Technical_and_kindred",nothern_central
369,873,1980,10,2,yes,other,no,no,0.59686293,1.816411643,Manufacturing,Service_Workers,nothern_central
370,873,1981,10,3,no,other,no,no,0.474991171,1.608,Trade,Service_Workers,nothern_central
371,873,1982,10,4,no,other,no,no,1.090265403,2.975063558,Manufacturing,Service_Workers,nothern_central
372,873,1983,10,5,yes,other,no,no,1.000002046,2.71828739,Manufacturing,Service_Workers,nothern_central
373,873,1984,10,6,yes,other,no,no,0.833053133,2.300331248,Professional_and_Related Service,Service_Workers,nothern_central
374,873,1985,10,7,yes,other,no,no,1.401281103,4.060398426,Professional_and_Related Service,"Professional, Technical_and_kindred",nothern_central
375,873,1986,10,8,yes,other,no,no,1.734129372,5.663994423,Professional_and_Related Service,"Professional, Technical_and_kindred",nothern_central
376,873,1987,10,9,yes,other,no,no,1.882872133,6.572354453,Professional_and_Related Service,"Professional, Technical_and_kindred",south
377,891,1980,12,2,yes,other,no,no,2.000043906,7.389380531,Trade,Operatives_and_kindred,nothern_central
378,891,1981,12,3,yes,other,yes,no,2.307711849,10.0513992,Trade,Operatives_and_kindred,nothern_central
379,891,1982,12,4,yes,other,yes,no,2.308812622,10.06246961,Trade,Operatives_and_kindred,nothern_central
380,891,1983,12,5,yes,other,no,no,1.880415835,6.556230604,Trade,Operatives_and_kindred,nothern_central
381,891,1984,12,6,no,other,yes,no,1.869900828,6.487652972,Manufacturing,Operatives_and_kindred,NA
382,891,1985,12,7,yes,other,yes,no,2.079198371,7.998054873,Trade,Sales_Workers,NA
383,891,1986,12,8,yes,other,yes,no,1.887449721,6.602508954,Trade,Sales_Workers,NA
384,891,1987,12,9,no,other,no,no,1.809427528,6.106950374,Trade,"Professional, Technical_and_kindred",NA
385,908,1980,10,2,yes,other,no,no,0.997580676,2.711713373,Entertainment,Service_Workers,nothern_central
386,908,1981,10,3,yes,other,no,no,0.230986729,1.25984252,Entertainment,Service_Workers,nothern_central
387,908,1982,10,4,yes,other,no,no,0.432260931,1.540737089,Entertainment,Service_Workers,nothern_central
388,908,1983,10,5,yes,other,no,no,0.974155277,2.648928655,Entertainment,Service_Workers,nothern_central
389,908,1984,10,6,yes,other,no,no,0.512209915,1.668975416,Entertainment,Service_Workers,nothern_central
390,908,1985,10,7,no,other,no,yes,0.948436318,2.581669591,Entertainment,"Professional, Technical_and_kindred",nothern_central
391,908,1986,10,8,no,other,no,no,1.282688111,3.606320897,Agricultural,Laborers_and_farmers,nothern_central
392,908,1987,10,9,no,other,yes,no,1.377866641,3.966430774,Agricultural,Laborers_and_farmers,nothern_central
393,910,1980,13,2,no,black,no,no,1.865393246,6.458475153,Construction,Operatives_and_kindred,nothern_central
394,910,1981,13,3,no,black,no,no,2.134249778,8.450704226,Construction,Clerical_and_kindred,nothern_central
395,910,1982,13,4,no,black,no,no,1.040896559,2.831754711,Manufacturing,Sales_Workers,nothern_central
396,910,1983,13,5,no,black,no,no,1.761967684,5.823885696,Construction,"Professional, Technical_and_kindred",nothern_central
397,910,1984,13,6,no,black,no,no,1.919158153,6.815218679,Construction,"Managers, Officials_and_Proprietors",nothern_central
398,910,1985,13,7,no,black,no,no,2.257065578,9.555009555,Construction,"Professional, Technical_and_kindred",north_east
399,910,1986,13,8,no,black,no,no,2.111953714,8.264371743,Construction,"Professional, Technical_and_kindred",nothern_central
400,910,1987,13,9,no,black,no,no,1.892331468,6.634819533,Construction,"Professional, Technical_and_kindred",north_east
401,916,1980,13,2,no,other,no,no,1.175440656,3.239570164,Manufacturing,Operatives_and_kindred,nothern_central
402,916,1981,13,3,no,other,no,no,1.411612169,4.102564103,Manufacturing,Operatives_and_kindred,nothern_central
403,916,1982,13,4,no,other,no,no,1.615794993,5.031886647,Manufacturing,Operatives_and_kindred,nothern_central
404,916,1983,13,5,no,other,no,no,1.688940588,5.41374228,Manufacturing,Laborers_and_farmers,nothern_central
